Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Days,SecondCycle,Basic,Graduation,Master,PhD,Divorced,Married,Single,Together,Widow,MntTotal,MntRegularProds,AcceptedCmpOverall
-0.2927256253935103,1,1,0.04,-0.25078043704474506,-0.09375,-0.2222222222222222,-0.2127659574468085,0.15625,-0.425531914893617,0.5,-0.25,-0.5,-0.4,0.5,0,0,0,0,0,0,0,-0.5555555555555556,3128,0,0,1,0,0,0,1,0,0,0,-0.2739273927392739,-0.23738872403560832,0
-0.4183418050031481,0,0,-0.58,-0.186264308012487,-0.09375,-0.13425925925925927,2.9361702127659575,0.125,0.0851063829787234,0.0,0.0,-0.25,0.2,0.25,0,0,0,0,0,0,0,1.3333333333333333,3243,0,0,1,0,0,0,0,0,1,0,-0.05720572057205721,-0.032047477744807124,0
0.7866828421812374,0,1,0.84,1.745057232049948,2.25,1.9953703703703705,-0.2553191489361702,0.25,3.234042553191489,0.0,1.75,0.5,0.8,-0.25,0,0,0,1,0,0,0,1.1666666666666667,3034,0,0,0,1,0,0,1,0,0,0,1.3916391639163916,1.3554896142433235,1
-0.5395967382791504,1,0,0.74,-0.35275754422476585,0.28125,-0.2222222222222222,0.3829787234042553,0.5,0.3191489361702128,0.0,-0.5,-0.25,-0.4,0.0,0,0,0,0,0,0,0,-0.8333333333333334,3179,1,0,0,0,0,0,0,1,0,0,-0.2717271727172717,-0.2765578635014837,0
-0.44045516669482027,0,0,-0.16,-0.18210197710718,-0.1875,0.027777777777777776,1.2127659574468086,0.9375,0.5106382978723404,-0.5,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0,-0.6666666666666666,3266,0,0,1,0,0,0,1,0,0,0,-0.08030803080308031,-0.08071216617210683,0
-1.5029100569726193,1,0,-0.14,-0.3590010405827263,-0.21875,7.675925925925926,-0.23404255319148937,-0.21875,-0.48936170212765956,6.5,-1.0,6.5,-1.0,-1.25,0,0,0,0,0,0,0,-0.5,3115,0,0,1,0,0,0,1,0,0,0,1.526952695269527,1.7091988130563798,0
0.22193215497780985,0,1,0.28,1.4432882414151924,-0.25,0.08796296296296297,-0.2553191489361702,-0.25,-0.10638297872340426,0.5,-0.5,0.25,0.8,0.5,0,1,0,0,0,0,0,1.1666666666666667,3129,0,0,0,0,1,0,1,0,0,0,0.6732673267326733,0.7667655786350148,1
0.4282313917597015,0,1,-0.98,0.4380853277835588,-0.25,0.16203703703703703,0.19148936170212766,0.75,-0.40425531914893614,0.5,0.5,0.0,0.8,-0.5,0,0,0,0,0,0,0,0.8888888888888888,2745,0,0,0,0,1,0,1,0,0,0,0.21782178217821782,0.29198813056379824,0
-0.32838342112133173,0,1,0.4,0.2008324661810614,-0.15625,-0.18518518518518517,0.574468085106383,-0.0625,1.5957446808510638,2.5,0.75,-0.25,0.0,0.5,0,0,0,0,0,0,0,1.0555555555555556,3044,0,0,1,0,0,0,0,0,1,0,0.0044004400440044,-0.049851632047477744,0
-1.0071407730462691,0,0,0.8,-0.3485952133194589,-0.125,-0.19444444444444445,0.06382978723404255,0.125,-0.23404255319148937,0.0,-0.5,-0.25,-0.4,0.25,0,0,0,0,0,0,0,0.05555555555555555,3119,0,0,1,0,0,0,0,1,0,0,-0.3069306930693069,-0.2836795252225519,0
0.060750318647399375,1,1,-0.9,-0.001040582726326743,-0.125,-0.1712962962962963,-0.19148936170212766,-0.0625,0.3617021276595745,1.0,0.25,-0.25,-0.2,0.25,0,0,0,0,0,0,0,-0.3333333333333333,2974,0,0,1,0,0,0,1,0,0,0,-0.13751375137513752,-0.13412462908011868,0
0.0,1,0,-0.6,-0.3506763787721124,-0.21875,-0.2962962962962963,-0.19148936170212766,7.96875,7.191489361702128,-1.0,5.75,-0.5,-1.0,-1.25,0,0,0,0,0,0,0,-0.8888888888888888,3070,0,0,1,0,0,0,0,1,0,0,-0.07260726072607261,-0.44510385756676557,0
-0.3999140035934213,1,0,-0.46,-0.2861602497398543,-0.1875,-0.11574074074074074,0.1702127659574468,0.40625,-0.2978723404255319,0.0,-0.5,-0.25,-0.2,-0.75,0,0,0,0,0,0,0,-1.0555555555555556,2970,0,0,1,0,0,0,1,0,0,0,-0.24202420242024203,-0.21008902077151334,0
1.0208080590918165,0,0,0.94,1.0624349635796047,2.875,3.3981481481481484,0.19148936170212766,1.8125,-0.5106382978723404,-0.5,0.5,1.75,1.0,-1.0,0,0,1,0,0,0,0,0.2777777777777778,2795,0,0,0,0,1,0,1,0,0,0,1.4642464246424642,1.6427299703264095,1
-1.2408667209263042,0,0,-0.3,-0.34443288241415193,-0.125,-0.2638888888888889,-0.2127659574468085,-0.1875,-0.425531914893617,0.0,-0.25,-0.5,-0.4,-0.25,0,0,0,0,0,0,0,-1.0555555555555556,2614,0,0,0,1,0,1,0,0,0,0,-0.3465346534653465,-0.31572700296735906,0
-0.39192862298253967,0,0,0.14,-0.1279916753381894,0.28125,-0.10648148148148148,0.46808510638297873,0.4375,1.3829787234042554,-0.5,-0.5,0.75,-0.4,-0.75,0,0,0,0,0,0,0,0.3888888888888889,2990,0,0,0,1,0,0,0,0,1,0,-0.12321232123212321,-0.17566765578635016,0
-0.33271395445261753,0,1,-0.36,-0.13215400624349635,-0.25,-0.28703703703703703,-0.2127659574468085,-0.25,-0.44680851063829785,0.0,-0.5,-0.25,-0.2,-0.25,0,1,0,0,0,0,0,0.0,3203,0,0,1,0,0,0,0,0,1,0,-0.24642464246424642,-0.20652818991097924,1
-0.14653173420967766,0,2,-0.82,-0.16129032258064516,0.125,0.13425925925925927,0.44680851063829785,0.4375,0.40425531914893614,2.0,0.0,-0.25,0.2,0.0,0,0,0,0,0,0,1,1.0,3184,0,0,0,0,1,1,0,0,0,0,-0.09020902090209021,-0.08545994065281899,0
0.5305978285907339,0,0,-0.9,0.6420395421436004,0.8125,1.8703703703703705,2.276595744680851,1.875,-0.0425531914893617,-0.5,-0.25,0.75,0.8,0.25,0,0,0,0,0,0,0,1.3333333333333333,3070,0,0,0,1,0,0,1,0,0,0,0.9163916391639164,1.025519287833828,0
-0.061180300680293,1,1,0.12,-0.2778355879292404,-0.25,-0.2222222222222222,-0.2127659574468085,-0.21875,-0.44680851063829785,-0.5,-0.5,-0.5,-0.4,0.25,0,0,0,0,0,0,0,1.0555555555555556,2880,0,0,0,1,0,0,0,1,0,0,-0.3069306930693069,-0.27181008902077153,0
0.49054807352692764,0,1,-0.24,1.0998959417273673,0.28125,0.3888888888888889,-0.2553191489361702,0.0,0.23404255319148937,1.5,0.25,1.0,1.4,-1.0,0,0,0,0,0,0,0,0.0,2756,0,0,0,0,1,0,1,0,0,0,0.5907590759075908,0.658753709198813,0
-0.8496137839954545,1,0,0.54,-0.3485952133194589,-0.15625,-0.24537037037037038,0.06382978723404255,-0.03125,0.2553191489361702,0.5,-0.25,-0.25,-0.6,0.25,0,0,0,0,0,0,0,-0.3333333333333333,2876,1,0,0,0,0,0,1,0,0,0,-0.3256325632563256,-0.3311572700296736,0
-0.27494279703312396,0,1,1.0,-0.24661810613943808,-0.25,-0.2824074074074074,-0.2127659574468085,-0.25,-0.425531914893617,0.0,-0.75,-0.25,-0.4,-0.25,0,0,0,0,0,0,0,-0.16666666666666666,2714,0,0,1,0,0,0,0,0,0,1,-0.30583058305830585,-0.27181008902077153,0
-0.07472473471644221,0,0,0.08,0.5483870967741935,0.0,0.6435185185185185,3.148936170212766,1.28125,0.3829787234042553,0.0,0.75,2.0,0.0,0.0,1,0,0,0,0,0,1,1.5,3089,0,0,0,0,1,1,0,0,0,0,0.570957095709571,0.629080118694362,1
0.8793132572674642,0,1,-0.92,0.5150884495317378,2.125,2.1712962962962963,1.4893617021276595,5.3125,1.6595744680851063,0.0,1.0,1.0,0.0,-0.5,0,0,0,0,0,0,0,-0.5555555555555556,3002,0,0,1,0,0,0,1,0,0,0,1.0473047304730474,1.0718100890207716,0
-0.9466361584176661,1,0,0.78,-0.3340270551508845,-0.21875,-0.17592592592592593,-0.19148936170212766,-0.25,-0.3617021276595745,0.0,-0.5,-0.5,-0.4,0.5,0,0,0,0,0,0,0,-0.8333333333333334,3050,0,0,0,1,0,0,1,0,0,0,-0.32453245324532454,-0.29554896142433235,0
-0.9025630000460695,0,1,-0.9,-0.34235171696149846,-0.25,-0.2824074074074074,-0.19148936170212766,-0.21875,-0.44680851063829785,-0.5,-1.0,-0.5,-0.4,-0.25,0,0,0,0,0,0,0,0.7222222222222222,3128,0,0,1,0,0,0,0,0,1,0,-0.3542354235423542,-0.3228486646884273,0
0.0,0,0,0.62,-0.19250780437044746,0.09375,-0.0787037037037037,-0.19148936170212766,-0.1875,0.3191489361702128,-0.5,-0.75,0.25,-0.2,-1.0,0,0,0,0,0,0,0,0.6111111111111112,2812,0,0,0,0,1,0,0,1,0,0,-0.21342134213421343,-0.21364985163204747,0
-1.34771725610037,1,0,-0.6,-0.3548387096774194,-0.21875,-0.2638888888888889,-0.19148936170212766,-0.1875,-0.2553191489361702,0.5,-0.5,-0.5,-0.4,-0.25,0,0,0,0,0,0,0,-0.2777777777777778,2846,0,0,0,1,0,0,1,0,0,0,-0.3542354235423542,-0.3335311572700297,0
0.877163347102996,0,0,0.46,-0.10509885535900104,4.875,0.9212962962962963,4.574468085106383,0.6875,3.1914893617021276,-0.5,-0.5,0.5,0.8,-1.25,0,0,0,0,0,0,0,-0.3333333333333333,2577,0,0,1,0,0,0,0,1,0,0,0.5159515951595159,0.4130563798219585,0
-1.34771725610037,0,0,-0.5,-0.3548387096774194,0.3125,-0.24537037037037038,0.06382978723404255,0.4375,0.5531914893617021,0.5,-0.25,-0.25,-0.4,0.75,0,0,0,0,0,0,1,-1.4444444444444444,3173,1,0,0,0,0,0,1,0,0,0,-0.29592959295929594,-0.31572700296735906,0
-0.2964726116801548,1,0,0.86,-0.3340270551508845,-0.0625,-0.24074074074074073,-0.19148936170212766,-0.09375,-0.23404255319148937,-0.5,-0.5,-0.5,-0.6,1.0,0,0,0,0,0,0,0,0.1111111111111111,2977,0,0,1,0,0,0,0,0,1,0,-0.32893289328932895,-0.3074183976261128,0
0.0,2,1,0.94,-0.2611862643080125,-0.09375,-0.08796296296296297,-0.1276595744680851,0.0625,-0.3617021276595745,0.5,-0.5,-0.25,-0.2,0.0,0,0,0,0,0,0,0,1.0555555555555556,2755,0,0,1,0,0,0,0,1,0,0,-0.24642464246424642,-0.21127596439169138,0
0.6501635467375113,1,1,-0.2,1.3579604578563995,1.3125,1.1574074074074074,0.8085106382978723,0.9375,0.2978723404255319,3.5,0.25,0.0,1.4,0.5,0,0,0,0,0,0,0,0.8888888888888888,3174,0,0,0,0,1,0,1,0,0,0,1.034103410341034,1.1335311572700297,0
0.4332068981403277,0,1,-0.4,0.14880332986472425,0.34375,0.26851851851851855,0.5319148936170213,1.84375,-0.2127659574468085,-0.5,0.0,0.0,1.0,-1.0,0,0,0,0,0,0,0,0.7222222222222222,2624,0,0,1,0,0,0,0,0,0,1,0.16721672167216722,0.22670623145400592,0
0.8526543712280594,0,0,-0.94,0.991675338189386,0.90625,3.300925925925926,0.3191489361702128,4.96875,0.1702127659574468,-0.5,0.5,1.75,1.6,-0.75,0,0,0,0,0,0,0,0.3333333333333333,3263,0,0,0,1,0,0,1,0,0,0,1.4521452145214522,1.5916913946587536,0
-0.4788464196317511,1,0,0.1,-0.33610822060353795,-0.0625,-0.2175925925925926,0.3829787234042553,-0.21875,-0.44680851063829785,0.0,-0.5,-0.5,-0.4,0.25,0,0,0,0,0,0,0,-0.3888888888888889,3119,0,0,1,0,0,0,0,1,0,0,-0.2992299229922992,-0.26350148367952525,0
0.9582763863081436,0,0,0.1,0.700312174817898,3.5,2.236111111111111,3.0638297872340425,1.0,4.617021276595745,-0.5,0.0,1.75,0.4,-1.25,1,0,0,1,0,0,1,-0.3888888888888889,2598,0,0,1,0,0,1,0,0,0,0,1.1386138613861385,1.0053412462908011,2
0.4604493312243738,1,1,0.16,0.3215400624349636,0.03125,0.2638888888888889,0.0,0.5,1.8085106382978724,2.5,0.0,0.0,1.0,-0.75,0,0,0,0,0,0,0,-0.4444444444444444,2958,0,0,1,0,0,0,1,0,0,0,0.1716171617161716,0.11869436201780416,0
0.9521952118429337,0,0,0.12,1.6867845993756503,1.34375,1.6898148148148149,3.574468085106383,3.5,3.5319148936170213,-0.5,-0.25,2.0,1.6,-1.25,0,0,1,0,0,0,1,0.8333333333333334,3163,0,0,0,1,0,0,0,0,1,0,1.5687568756875687,1.5299703264094955,1
0.5806600224204918,0,0,-0.38,0.25286160249739853,0.84375,1.9212962962962963,2.3191489361702127,3.5,0.3404255319148936,-0.5,0.25,0.75,1.0,-0.75,0,0,0,0,0,0,1,0.2222222222222222,3029,0,0,1,0,0,1,0,0,0,0,0.7832783278327833,0.8605341246290801,0
-0.7200049140803759,1,0,-0.36,-0.3340270551508845,-0.25,-0.27314814814814814,-0.2127659574468085,-0.21875,-0.40425531914893614,-0.5,-0.75,-0.5,-0.2,-0.75,0,0,0,0,0,0,0,-1.0,2638,0,0,1,0,0,0,0,1,0,0,-0.3487348734873487,-0.31928783382789316,0
0.0,1,0,0.16,-0.3381893860561915,-0.15625,-0.20833333333333334,-0.2127659574468085,-0.1875,-0.3829787234042553,0.0,-0.5,-0.5,-0.4,0.0,0,0,0,0,0,0,0,-0.6666666666666666,2953,0,0,1,0,0,0,0,1,0,0,-0.3311331133113311,-0.30148367952522254,0
0.14045055974446782,0,1,0.28,0.5691987513007284,-0.25,-0.18055555555555555,-0.2553191489361702,-0.25,0.40425531914893614,0.5,1.0,0.0,0.2,0.25,0,0,0,0,0,0,0,0.1111111111111111,2694,0,0,0,0,1,0,1,0,0,0,0.1474147414741474,0.17091988130563798,0
0.749274405319492,0,0,-0.74,1.1207075962539021,0.5625,2.1805555555555554,1.2127659574468086,0.15625,1.1914893617021276,-0.5,-0.25,1.0,1.2,-1.25,0,1,1,0,0,0,1,-0.6666666666666666,2936,0,0,0,1,0,0,0,1,0,0,1.118811881188119,1.175074183976261,2
0.46904897188224637,1,1,-0.62,0.5796045785639958,0.3125,0.16203703703703703,0.0851063829787234,0.3125,-0.3829787234042553,1.0,0.0,0.0,1.4,-0.75,0,0,0,0,0,0,0,-0.2777777777777778,3236,0,0,1,0,0,0,0,0,1,0,0.2915291529152915,0.37032640949554896,0
0.32070517053394554,0,1,-0.46,0.7273673257023934,-0.03125,0.3101851851851852,0.5319148936170213,0.1875,3.0851063829787235,1.0,1.0,0.0,1.0,0.25,0,0,0,0,0,0,0,1.0,3072,0,0,1,0,0,0,0,1,0,0,0.41144114411441146,0.3062314540059347,0
0.5005912252952287,0,1,-0.82,0.7752341311134235,-0.25,-0.08796296296296297,-0.2553191489361702,-0.0625,-0.3829787234042553,-0.5,0.75,0.25,0.6,-0.25,0,0,0,0,0,0,0,1.0555555555555556,2959,0,0,0,0,1,0,0,0,0,1,0.28492849284928495,0.3632047477744807,0
0.5923002503109691,0,0,-0.4,0.4672216441207076,1.0,1.3888888888888888,2.276595744680851,3.5625,0.1276595744680851,-0.5,0.75,0.5,-0.2,-0.5,0,0,0,0,0,0,0,1.2222222222222223,2781,0,0,1,0,0,0,0,0,1,0,0.7755775577557755,0.8640949554896142,0
-0.7880956402893164,1,0,0.52,-0.3590010405827263,-0.15625,-0.2824074074074074,-0.19148936170212766,-0.0625,-0.19148936170212766,-0.5,-0.75,-0.25,-0.6,0.25,0,0,0,0,0,0,1,-0.05555555555555555,2980,0,0,1,0,0,0,1,0,0,0,-0.3542354235423542,-0.3370919881305638,0
-0.5806907354228412,1,1,-0.98,-0.34027055150884494,-0.25,-0.3055555555555556,-0.2553191489361702,-0.25,-0.5106382978723404,-0.5,-0.75,-0.5,-0.6,0.25,0,0,0,0,0,0,0,0.16666666666666666,2625,0,0,1,0,0,0,0,0,1,0,-0.36303630363036304,-0.3287833827893175,0
1.1306377554937883,0,1,-0.6,1.0707596253902185,0.1875,1.1203703703703705,4.0212765957446805,0.5,0.2978723404255319,-0.5,1.75,2.0,1.0,-0.25,1,0,0,1,0,0,1,-0.5,2678,1,0,0,0,0,0,0,1,0,0,0.9845984598459846,1.0801186943620178,2
0.544080836622184,0,1,-0.9,0.1529656607700312,1.28125,0.42592592592592593,-0.10638297872340426,2.3125,1.8085106382978724,-0.5,0.25,0.0,1.0,-0.5,0,0,0,0,0,0,0,0.6666666666666666,2851,0,0,1,0,0,0,0,0,1,0,0.22332233223322331,0.1744807121661721,0
0.7209263041508622,1,2,0.82,1.4203954214360042,1.59375,1.9444444444444444,0.9787234042553191,0.65625,1.0425531914893618,2.5,-0.5,0.75,0.0,-0.25,0,0,0,0,0,0,0,0.0,3023,0,0,1,0,0,0,0,0,1,0,1.262926292629263,1.3388724035608308,0
0.4794299666763924,0,0,-0.96,0.6711758584807492,0.875,1.8194444444444444,3.765957446808511,1.625,-0.2553191489361702,0.5,0.0,1.5,0.2,-0.75,0,0,0,0,0,0,0,0.8888888888888888,3232,0,0,0,1,0,0,1,0,0,0,0.9900990099009901,1.116913946587537,0
0.0,1,0,-0.48,-0.3090530697190427,-0.15625,-0.1111111111111111,0.10638297872340426,-0.125,-0.14893617021276595,0.5,-0.25,-0.5,-0.4,0.5,0,0,0,0,0,0,0,-0.16666666666666666,3229,1,0,0,0,0,0,1,0,0,0,-0.2739273927392739,-0.25281899109792283,0
0.4192324820712849,0,1,-0.4,0.17585848074921956,3.09375,1.037037037037037,1.5319148936170213,0.90625,1.3191489361702127,1.0,1.5,0.25,1.6,0.25,0,0,0,0,0,0,0,0.6111111111111112,3045,0,0,1,0,0,0,1,0,0,0,0.47964796479647964,0.47833827893175074,0
0.2840952717332883,1,1,0.78,0.8147762747138397,-0.0625,-0.009259259259259259,-0.2553191489361702,-0.0625,-0.10638297872340426,1.5,1.25,0.0,0.6,0.25,0,1,0,0,0,0,0,-0.2777777777777778,3026,0,0,0,0,1,0,1,0,0,0,0.3311331133113311,0.39762611275964393,1
-0.7079039911546553,0,0,0.18,-0.331945889698231,0.0625,-0.25,-0.1702127659574468,0.21875,-0.3191489361702128,-0.5,-0.5,-0.25,-0.2,-1.0,0,0,0,0,0,0,0,1.0,2636,0,0,1,0,0,0,1,0,0,0,-0.31353135313531355,-0.286053412462908,0
-0.34198928116218,1,0,0.38,-0.35691987513007284,-0.21875,-0.2824074074074074,-0.2127659574468085,-0.21875,-0.48936170212765956,-0.5,-0.75,-0.5,-0.6,0.0,0,0,0,0,0,0,0,-0.3888888888888889,3133,0,0,1,0,0,1,0,0,0,0,-0.3619361936193619,-0.3287833827893175,0
0.7331193660836315,0,0,-0.3,1.1394380853277835,3.21875,3.9722222222222223,1.8085106382978724,0.3125,-0.1276595744680851,-0.5,0.75,1.0,0.0,-0.25,0,0,0,0,0,0,1,-0.1111111111111111,3247,0,0,0,1,0,0,1,0,0,0,1.6842684268426842,1.858753709198813,0
0.7507486294322702,0,0,-0.18,1.7866805411030178,3.03125,3.2962962962962963,2.6595744680851063,3.03125,0.574468085106383,-1.0,0.25,1.5,0.8,-0.5,1,0,0,0,0,0,1,-0.3333333333333333,3201,0,0,1,0,0,0,0,1,0,0,1.998899889988999,2.1590504451038575,1
-0.769514273867842,0,0,-0.74,-0.3590010405827263,-0.25,-0.28703703703703703,-0.2553191489361702,-0.15625,-0.3191489361702128,-0.5,-1.0,-0.5,-0.4,-0.75,0,0,0,0,0,1,0,-0.3333333333333333,2874,1,0,0,0,0,0,0,0,1,0,-0.36523652365236525,-0.34183976261127597,0
0.14327615596062593,0,0,-0.8,0.8397502601456815,-0.25,-0.013888888888888888,-0.2553191489361702,-0.25,0.574468085106383,0.0,1.5,-0.25,0.6,0.5,1,0,0,0,0,0,1,0.2777777777777778,3119,0,0,1,0,0,0,0,0,1,0,0.33003300330033003,0.3584569732937685,1
-0.6640458237995055,1,0,0.76,-0.2278876170655567,-0.125,0.004629629629629629,-0.10638297872340426,-0.09375,-0.14893617021276595,1.0,-0.25,-0.25,-0.2,0.5,0,0,0,0,0,0,0,-0.8333333333333334,3245,0,0,1,0,0,0,0,1,0,0,-0.21232123212321233,-0.18635014836795252,0
-0.770189959919532,1,0,-0.88,-0.35275754422476585,-0.21875,-0.28703703703703703,-0.2127659574468085,-0.25,-0.425531914893617,-0.5,-0.75,-0.5,-0.6,0.25,0,0,0,0,0,0,0,0.05555555555555555,2947,0,0,1,0,0,0,1,0,0,0,-0.3619361936193619,-0.3323442136498516,0
-0.854497151369032,1,0,0.76,-0.3090530697190427,-0.09375,-0.2222222222222222,-0.10638297872340426,-0.25,-0.02127659574468085,0.5,-0.25,-0.5,-0.4,0.25,0,0,0,0,0,0,0,-0.16666666666666666,2937,1,0,0,0,0,0,1,0,0,0,-0.31353135313531355,-0.3026706231454006,0
-0.39192862298253967,0,0,0.14,-0.1279916753381894,0.28125,-0.10648148148148148,0.46808510638297873,0.4375,1.3829787234042554,-0.5,-0.5,0.75,-0.4,-0.75,0,0,0,0,0,0,0,0.3888888888888889,2990,0,0,0,1,0,0,0,0,1,0,-0.12321232123212321,-0.17566765578635016,0
0.9207758104393495,0,0,-0.62,-0.021852237252861603,0.46875,1.6527777777777777,0.3191489361702128,1.78125,1.1063829787234043,-0.5,-0.25,2.0,1.6,-1.25,0,0,0,0,0,0,0,-0.9444444444444444,2700,0,0,1,0,0,1,0,0,0,0,0.39713971397139713,0.40118694362017804,0
-0.6738739845513598,1,1,0.92,-0.32570239334027057,0.0,-0.24537037037037038,-0.0425531914893617,-0.125,-0.44680851063829785,0.0,-0.75,-0.5,-0.2,0.25,0,0,0,0,0,0,0,0.5555555555555556,2898,0,0,1,0,0,0,1,0,0,0,-0.31683168316831684,-0.2824925816023739,0
-0.46815829481410953,1,1,-0.02,-0.09053069719042664,-0.25,-0.2361111111111111,-0.2553191489361702,-0.25,-0.40425531914893614,1.5,-0.25,-0.25,-0.2,0.25,0,1,0,0,0,0,0,0.0,2924,0,0,0,1,0,0,1,0,0,0,-0.2145214521452145,-0.1744807121661721,1
